block_id,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,direction_name
b_12001_Timetable_--_2022-04,101,1,0,A - Pickering Parkway Terminal,100.0.1046828622_Timetable_--_2022-04,Weekday,5092__12001_Timetable_--_2022-04,Clockwise
a_74908_Timetable_-_2022-03,900,1,0,Oshawa,100.0.995817755_Timetable_-_2022-03,Sunday Minus,8813__74908_Timetable_-_2022-03,Eastbound
a_14904_Timetable_-_2022-03,901,1,1,C - Centre and King,100.0.935246436_Timetable_-_2022-03,Saturday Plus,9621__14904_Timetable_-_2022-03,Southbound
a_14014_Timetable_-_2022-03,920,1,1,McCowan Station,100.0.1304096952_Timetable_-_2022-03,Saturday Plus,6889__14014_Timetable_-_2022-03,Westbound
b_62011_Timetable_--_2022-04,917,1,1,Pickering Parkway Terminal,100.0.1046831481_Timetable_--_2022-04,Saturday,6337__62011_Timetable_--_2022-04,Westbound
b_72013_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Sunday,7079__72013_Timetable_--_2022-04,Westbound
a_62010_Timetable_-_2022-03,224,1,0,Taunton,100.0.1190313705_Timetable_-_2022-03,Sunday Plus,7649__62010_Timetable_-_2022-03,Eastbound
a_62004_Timetable_-_2022-03,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_-_2022-03,Sunday Plus,9204__62004_Timetable_-_2022-03,Westbound
b_72009_Timetable_--_2022-04,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_--_2022-04,Sunday,8833__72009_Timetable_--_2022-04,Eastbound
a_14023_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Saturday Plus,5995__14023_Timetable_-_2022-03,Northbound
b_14011_Timetable_--_2022-04,411,1,1,Oshawa Centre Terminal,100.0.1393318751_Timetable_--_2022-04,Weekday,5790__14011_Timetable_--_2022-04,Westbound
a_62010_Timetable_-_2022-03,224,1,0,Taunton,100.0.1190313705_Timetable_-_2022-03,Sunday Plus,7617__62010_Timetable_-_2022-03,Eastbound
a_62005_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Sunday Plus,7664__62005_Timetable_-_2022-03,Westbound
b_64010_Timetable_--_2022-04,407,1,1,A - Farewell & Raleigh via Colonel Sam Drive,100.0.1046829532_Timetable_--_2022-04,Saturday,7685__64010_Timetable_--_2022-04,Southbound
a_12021_Timetable_-_2022-03,216,1,0,Taunton,100.0.1046828841_Timetable_-_2022-03,Saturday Plus,5647__12021_Timetable_-_2022-03,Northbound
a_64911_Timetable_-_2022-03,901,1,1,B - Oshawa Centre Terminal,100.0.1190313163_Timetable_-_2022-03,Sunday Plus,8906__64911_Timetable_-_2022-03,Southbound
a_14019_Timetable_-_2022-03,405,1,1,C - Oshawa Centre Terminal via Delpark Homes Centre,100.0.1046829424_Timetable_-_2022-03,Saturday Plus,5884__14019_Timetable_-_2022-03,Southbound
b_74001_Timetable_--_2022-04,411,1,0,Farewell & Raleigh,100.0.1393318753_Timetable_--_2022-04,Sunday,8062__74001_Timetable_--_2022-04,Eastbound
a_72005_Timetable_-_2022-03,224,1,1,Ajax Station,100.0.1046832382_Timetable_-_2022-03,Sunday Minus,7678__72005_Timetable_-_2022-03,Westbound
a_3138_Timetable_-_2022-03,302,1,1,B - Whitby Station via Highway 407 Park and Ride,100.0.1433262819_Timetable_-_2022-03,Saturday Plus,7005__3138_Timetable_-_2022-03,Southbound
b_12901_Timetable_--_2022-04,900,1,0,Oshawa,100.0.11903138911_Timetable_--_2022-04,Weekday,8975__12901_Timetable_--_2022-04,Eastbound
b_3721_Timetable_--_2022-04,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_--_2022-04,Sunday,6909__3721_Timetable_--_2022-04,Northbound
b_62010_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Saturday,7151__62010_Timetable_--_2022-04,Eastbound
b_74014_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Sunday,8011__74014_Timetable_--_2022-04,Eastbound
b_12028_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Weekday,5160__12028_Timetable_--_2022-04,Westbound
a_14001_Timetable_-_2022-03,920,1,1,Pickering Parkway Terminal,100.0.1304096954_Timetable_-_2022-03,Saturday Plus,9376__14001_Timetable_-_2022-03,Westbound
a_72908_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Minus,9125__72908_Timetable_-_2022-03,Eastbound
a_14020_Timetable_-_2022-03,405,1,0,Harmony Terminal,100.0.1046829421_Timetable_-_2022-03,Saturday Plus,5881__14020_Timetable_-_2022-03,Northbound
b_14024_Timetable_--_2022-04,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_--_2022-04,Weekday,5696__14024_Timetable_--_2022-04,Southbound
b_3128_Timetable_--_2022-04,905,1,1,Whitby Station,100.0.1433264885_Timetable_--_2022-04,Weekday,6763__3128_Timetable_--_2022-04,Southbound
a_3625_Timetable_-_2022-03,905,1,1,Whitby Station,100.0.1433264882_Timetable_-_2022-03,Sunday Plus,7333__3625_Timetable_-_2022-03,Southbound
a_14018_Timetable_-_2022-03,405,1,1,Oshawa Centre Terminal,100.0.1046829422_Timetable_-_2022-03,Saturday Plus,5858__14018_Timetable_-_2022-03,Southbound
b_3624_Timetable_--_2022-04,302,1,0,Brooklin,100.0.1433262811_Timetable_--_2022-04,Saturday,6607__3624_Timetable_--_2022-04,Northbound
a_62008_Timetable_-_2022-03,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_-_2022-03,Sunday Plus,9203__62008_Timetable_-_2022-03,Eastbound
b_72012_Timetable_--_2022-04,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_--_2022-04,Sunday,8788__72012_Timetable_--_2022-04,Westbound
a_62007_Timetable_-_2022-03,224,1,0,Taunton,100.0.1190313705_Timetable_-_2022-03,Sunday Plus,7611__62007_Timetable_-_2022-03,Eastbound
b_14031_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Weekday,5947__14031_Timetable_--_2022-04,Westbound
b_74011_Timetable_--_2022-04,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_--_2022-04,Sunday,7513__74011_Timetable_--_2022-04,Northbound
b_14014_Timetable_--_2022-04,902,1,0,B - Trulls Road,100.0.15478189814_Timetable_--_2022-04,Weekday,6002__14014_Timetable_--_2022-04,Eastbound
b_72005_Timetable_--_2022-04,224,1,1,Ajax Station,100.0.1046832382_Timetable_--_2022-04,Sunday,7236__72005_Timetable_--_2022-04,Westbound
a_62011_Timetable_-_2022-03,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_-_2022-03,Sunday Plus,6789__62011_Timetable_-_2022-03,Eastbound
a_3605_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Plus,7042__3605_Timetable_-_2022-03,Southbound
b_12014_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Weekday,5171__12014_Timetable_--_2022-04,Westbound
a_14015_Timetable_-_2022-03,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_-_2022-03,Saturday Plus,5990__14015_Timetable_-_2022-03,Southbound
b_3139_Timetable_--_2022-04,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_--_2022-04,Weekday,6262__3139_Timetable_--_2022-04,Eastbound
a_62908_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Plus,9083__62908_Timetable_-_2022-03,Eastbound
b_3141_Timetable_--_2022-04,917,1,0,Oshawa Centre Terminal,100.0.1046831486_Timetable_--_2022-04,Weekday,6238__3141_Timetable_--_2022-04,Eastbound
a_72908_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Sunday Minus,9194__72908_Timetable_-_2022-03,Westbound
a_3124_Timetable_-_2022-03,302,1,0,B - Ontario Tech/Durham College North Campus,100.0.1433262818_Timetable_-_2022-03,Saturday Plus,6977__3124_Timetable_-_2022-03,Northbound
b_12015_Timetable_--_2022-04,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_--_2022-04,Weekday,9097__12015_Timetable_--_2022-04,Westbound
b_12912_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Weekday,8892__12912_Timetable_--_2022-04,Eastbound
b_14904_Timetable_--_2022-04,901,1,1,Lakeview Park,2.0.12015905_Timetable_--_2022-04,Weekday,5876__14904_Timetable_--_2022-04,Southbound
b_64016_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Saturday,7933__64016_Timetable_--_2022-04,Westbound
a_12008_Timetable_-_2022-03,920,1,1,McCowan Station,100.0.1304096952_Timetable_-_2022-03,Saturday Plus,6886__12008_Timetable_-_2022-03,Westbound
b_74001_Timetable_--_2022-04,411,1,0,Farewell & Raleigh,100.0.1393318753_Timetable_--_2022-04,Sunday,8064__74001_Timetable_--_2022-04,Eastbound
a_74006_Timetable_-_2022-03,405,1,0,C - Harmony Terminal via Delpark Homes Centre,100.0.1046829423_Timetable_-_2022-03,Sunday Minus,8081__74006_Timetable_-_2022-03,Northbound
b_62006_Timetable_--_2022-04,216,1,0,Taunton,100.0.1046828841_Timetable_--_2022-04,Saturday,7253__62006_Timetable_--_2022-04,Northbound
b_62013_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Saturday,7030__62013_Timetable_--_2022-04,Westbound
b_62007_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Saturday,7161__62007_Timetable_--_2022-04,Eastbound
a_3128_Timetable_-_2022-03,905,1,0,A - Harmony Terminal,100.0.1433264883_Timetable_-_2022-03,Saturday Plus,7251__3128_Timetable_-_2022-03,Northbound
a_62914_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Sunday Plus,9835__62914_Timetable_-_2022-03,Eastbound
b_62909_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Saturday,8613__62909_Timetable_--_2022-04,Eastbound
a_3627_Timetable_-_2022-03,917,1,1,B - Whitby Station,100.0.1152217837_Timetable_-_2022-03,Sunday Plus,6799__3627_Timetable_-_2022-03,Westbound
a_62013_Timetable_-_2022-03,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_-_2022-03,Sunday Plus,7520__62013_Timetable_-_2022-03,Westbound
a_3613_Timetable_-_2022-03,302,1,1,Whitby Station,100.0.1433262815_Timetable_-_2022-03,Sunday Plus,7048__3613_Timetable_-_2022-03,Southbound
b_3613_Timetable_--_2022-04,302,1,0,Brooklin,100.0.1433262811_Timetable_--_2022-04,Saturday,6567__3613_Timetable_--_2022-04,Northbound
a_14023_Timetable_-_2022-03,407,1,0,Harmony Terminal,100.0.1046829536_Timetable_-_2022-03,Saturday Plus,5944__14023_Timetable_-_2022-03,Northbound
b_72012_Timetable_--_2022-04,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_--_2022-04,Sunday,8783__72012_Timetable_--_2022-04,Eastbound
a_14009_Timetable_-_2022-03,411,1,1,Oshawa Centre Terminal,100.0.1393318751_Timetable_-_2022-03,Saturday Plus,6032__14009_Timetable_-_2022-03,Westbound
b_12023_Timetable_--_2022-04,110,1,1,Sunbird Trail,100.0.1263064131_Timetable_--_2022-04,Weekday,5180__12023_Timetable_--_2022-04,Westbound
b_3130_Timetable_--_2022-04,302,1,0,B - Ontario Tech/Durham College North Campus,100.0.1433262818_Timetable_--_2022-04,Weekday,6489__3130_Timetable_--_2022-04,Northbound
b_72007_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Sunday,7219__72007_Timetable_--_2022-04,Eastbound
a_74005_Timetable_-_2022-03,403,1,1,Oshawa Station,100.0.1046829271_Timetable_-_2022-03,Sunday Minus,8384__74005_Timetable_-_2022-03,Southbound
b_12001_Timetable_--_2022-04,101,1,0,A - Pickering Parkway Terminal,100.0.1046828622_Timetable_--_2022-04,Weekday,5090__12001_Timetable_--_2022-04,Clockwise
b_74001_Timetable_--_2022-04,411,1,1,Oshawa Centre Terminal,100.0.1304096544_Timetable_--_2022-04,Sunday,8065__74001_Timetable_--_2022-04,Westbound
a_72904_Timetable_-_2022-03,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_-_2022-03,Sunday Minus,8751__72904_Timetable_-_2022-03,Westbound
b_72005_Timetable_--_2022-04,224,1,1,Ajax Station,100.0.1046832382_Timetable_--_2022-04,Sunday,7224__72005_Timetable_--_2022-04,Westbound
b_12015_Timetable_--_2022-04,103,1,0,Pickering Parkway Terminal,100.0.1383072902_Timetable_--_2022-04,Weekday,5131__12015_Timetable_--_2022-04,Eastbound
a_54902_Timetable_-_2022-03,N1,1,1,Centennial Circle,100.0.1306700972_Timetable_-_2022-03,Overnight All Days_merged_999962,9704__54902_Timetable_-_2022-03,Westbound
b_64012_Timetable_--_2022-04,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_--_2022-04,Saturday,7402__64012_Timetable_--_2022-04,Southbound
b_74014_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Sunday,8035__74014_Timetable_--_2022-04,Eastbound
b_62907_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Saturday,8092__62907_Timetable_--_2022-04,Westbound
a_64003_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Plus,7879__64003_Timetable_-_2022-03,Northbound
a_62906_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Sunday Plus,9106__62906_Timetable_-_2022-03,Westbound
a_12903_Timetable_-_2022-03,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_-_2022-03,Saturday Plus,9589__12903_Timetable_-_2022-03,Westbound
a_74910_Timetable_-_2022-03,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_-_2022-03,Sunday Minus,9029__74910_Timetable_-_2022-03,Northbound
a_14911_Timetable_-_2022-03,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_-_2022-03,Saturday Plus,6316__14911_Timetable_-_2022-03,Northbound
b_74005_Timetable_--_2022-04,407,1,1,Farewell & Raleigh,100.0.12969876711_Timetable_--_2022-04,Sunday,7720__74005_Timetable_--_2022-04,Southbound
b_12907_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Weekday,9038__12907_Timetable_--_2022-04,Westbound
b_72910_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Sunday,8699__72910_Timetable_--_2022-04,Eastbound
a_72007_Timetable_-_2022-03,224,1,0,Taunton,100.0.1190313705_Timetable_-_2022-03,Sunday Minus,7677__72007_Timetable_-_2022-03,Eastbound
a_3713_Timetable_-_2022-03,905,1,1,Whitby Station,100.0.1433264885_Timetable_-_2022-03,Sunday Minus,7371__3713_Timetable_-_2022-03,Southbound
a_3136_Timetable_-_2022-03,917,1,0,Oshawa Centre Terminal,100.0.1152217838_Timetable_-_2022-03,Post-Secondary,4271__3136_Timetable_-_2022-03,Eastbound
b_62007_Timetable_--_2022-04,224,1,0,Taunton,100.0.1190313705_Timetable_--_2022-04,Saturday,7145__62007_Timetable_--_2022-04,Eastbound
b_12904_Timetable_--_2022-04,900,1,0,Oshawa,100.0.11903138911_Timetable_--_2022-04,Weekday,8974__12904_Timetable_--_2022-04,Eastbound
a_64008_Timetable_-_2022-03,407,1,1,A - Farewell & Raleigh via Colonel Sam Drive,100.0.1046829532_Timetable_-_2022-03,Sunday Plus,8171__64008_Timetable_-_2022-03,Southbound
a_72906_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Sunday Minus,9166__72906_Timetable_-_2022-03,Westbound
b_14029_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Weekday,5991__14029_Timetable_--_2022-04,Eastbound
a_3707_Timetable_-_2022-03,905,1,1,Whitby Station,100.0.1433264882_Timetable_-_2022-03,Sunday Minus,7352__3707_Timetable_-_2022-03,Southbound
a_12016_Timetable_-_2022-03,120,1,0,Sunbird Trail,100.0.1046828733_Timetable_-_2022-03,Saturday Plus,5569__12016_Timetable_-_2022-03,Northbound
b_14019_Timetable_--_2022-04,405,1,1,Oshawa Centre Terminal,100.0.1046829422_Timetable_--_2022-04,Weekday,5584__14019_Timetable_--_2022-04,Southbound
b_62005_Timetable_--_2022-04,224,1,1,Ajax Station,100.0.1046832382_Timetable_--_2022-04,Saturday,7158__62005_Timetable_--_2022-04,Westbound
a_72013_Timetable_-_2022-03,916,1,0,Harmony Terminal,100.0.104683032916_Timetable_-_2022-03,Sunday Minus,9307__72013_Timetable_-_2022-03,Eastbound
a_74001_Timetable_-_2022-03,411,1,1,Oshawa Centre Terminal,100.0.1304096544_Timetable_-_2022-03,Sunday Minus,8539__74001_Timetable_-_2022-03,Westbound
b_3116_Timetable_--_2022-04,302,1,0,A - Brooklin via Highway 407 Park and Ride,100.0.14332628113_Timetable_--_2022-04,Weekday,6518__3116_Timetable_--_2022-04,Northbound
a_12905_Timetable_-_2022-03,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_-_2022-03,Saturday Plus,9422__12905_Timetable_-_2022-03,Eastbound
a_64911_Timetable_-_2022-03,901,1,1,B - Oshawa Centre Terminal,100.0.1190313163_Timetable_-_2022-03,Sunday Plus,8866__64911_Timetable_-_2022-03,Southbound
a_62908_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Sunday Plus,9056__62908_Timetable_-_2022-03,Westbound
b_3618_Timetable_--_2022-04,302,1,0,Brooklin,100.0.1433262811_Timetable_--_2022-04,Saturday,6571__3618_Timetable_--_2022-04,Northbound
a_74009_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Minus,7973__74009_Timetable_-_2022-03,Northbound
b_12908_Timetable_--_2022-04,915,1,0,Harmony Terminal,100.0.1046830199_Timetable_--_2022-04,Weekday,6045__12908_Timetable_--_2022-04,Eastbound
a_14010_Timetable_-_2022-03,411,1,1,Oshawa Centre Terminal,100.0.1393318751_Timetable_-_2022-03,Saturday Plus,6050__14010_Timetable_-_2022-03,Westbound
b_64015_Timetable_--_2022-04,902,1,0,A - Simpson Avenue via Oshawa Centre Terminal,100.0.11522185210_Timetable_--_2022-04,Saturday,7956__64015_Timetable_--_2022-04,Eastbound
b_62904_Timetable_--_2022-04,900,1,0,Oshawa,100.0.11903138911_Timetable_--_2022-04,Saturday,8183__62904_Timetable_--_2022-04,Eastbound
a_14025_Timetable_-_2022-03,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_-_2022-03,Saturday Plus,6420__14025_Timetable_-_2022-03,Westbound
b_62008_Timetable_--_2022-04,110,1,0,Pickering Parkway Terminal,100.0.1263064133_Timetable_--_2022-04,Saturday,7047__62008_Timetable_--_2022-04,Eastbound
a_14018_Timetable_-_2022-03,403,1,0,Oshawa Centre Terminal,100.0.1046829277_Timetable_-_2022-03,Saturday Plus,5788__14018_Timetable_-_2022-03,Northbound
b_14008_Timetable_--_2022-04,902,1,0,B - Trulls Road,100.0.15478189814_Timetable_--_2022-04,Weekday,6026__14008_Timetable_--_2022-04,Eastbound
a_64910_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Sunday Plus,8827__64910_Timetable_-_2022-03,Southbound
a_74911_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Sunday Minus,9037__74911_Timetable_-_2022-03,Southbound
b_74015_Timetable_--_2022-04,902,1,1,A - Oshawa Station via Oshawa Centre Terminal,100.0.1152218524_Timetable_--_2022-04,Sunday,8032__74015_Timetable_--_2022-04,Westbound
b_14024_Timetable_--_2022-04,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_--_2022-04,Weekday,5714__14024_Timetable_--_2022-04,Southbound
a_14803_Timetable_-_2022-03,900,1,1,Scarborough,100.0.995817752_Timetable_-_2022-03,Saturday Plus,9519__14803_Timetable_-_2022-03,Westbound
b_74008_Timetable_--_2022-04,410,1,1,Oshawa Centre Terminal,100.0.1046829822_Timetable_--_2022-04,Sunday,7456__74008_Timetable_--_2022-04,Southbound
b_72001_Timetable_--_2022-04,291,1,0,Clover Ridge,100.0.1046828952_Timetable_--_2022-04,Sunday,7385__72001_Timetable_--_2022-04,Eastbound
a_12911_Timetable_-_2022-03,915,1,1,Ajax Station,100.0.1046830191_Timetable_-_2022-03,Saturday Plus,6579__12911_Timetable_-_2022-03,Westbound
a_14903_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Saturday Plus,6331__14903_Timetable_-_2022-03,Southbound
b_14037_Timetable_--_2022-04,502,1,0,Simpson Avenue,100.0.1586484542_Timetable_--_2022-04,Weekday,9557__14037_Timetable_--_2022-04,Eastbound
a_62909_Timetable_-_2022-03,N1,1,0,Harmony Terminal,100.0.1306700975_Timetable_-_2022-03,Sunday Plus,9717__62909_Timetable_-_2022-03,Eastbound
a_14909_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Saturday Plus,6339__14909_Timetable_-_2022-03,Southbound
b_14906_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Weekday,9071__14906_Timetable_--_2022-04,Westbound
a_14911_Timetable_-_2022-03,901,1,1,Lakeview Park,2.0.12015905_Timetable_-_2022-03,Saturday Plus,6367__14911_Timetable_-_2022-03,Southbound
a_3116_Timetable_-_2022-03,302,1,0,A - Brooklin via Highway 407 Park and Ride,100.0.14332628113_Timetable_-_2022-03,Saturday Plus,7008__3116_Timetable_-_2022-03,Northbound
a_74006_Timetable_-_2022-03,410,1,0,Harmony Terminal,100.0.1046829821_Timetable_-_2022-03,Sunday Minus,7995__74006_Timetable_-_2022-03,Northbound
b_12904_Timetable_--_2022-04,900,1,1,B - Pickering Town Centre,100.0.11522189610_Timetable_--_2022-04,Weekday,9048__12904_Timetable_--_2022-04,Westbound
b_62005_Timetable_--_2022-04,216,1,0,Taunton,100.0.1046828841_Timetable_--_2022-04,Saturday,7267__62005_Timetable_--_2022-04,Northbound
b_12025_Timetable_--_2022-04,916,1,1,Pickering Parkway Terminal,100.0.1046830329161_Timetable_--_2022-04,Weekday,9148__12025_Timetable_--_2022-04,Westbound
b_64906_Timetable_--_2022-04,901,1,0,Ontario Tech/Durham College North Campus,100.0.11903131612_Timetable_--_2022-04,Saturday,9489__64906_Timetable_--_2022-04,Northbound
